Time,Day,Junction,RoadType,Weather,CarCount,BikeCount,BusCount,TruckCount,Total,IsHoliday,Traffic
14:00:00,Monday,J3,Residential,Cloudy,23,12,2,3,40,0,Low
08:45:00,Tuesday,J2,Residential,Rainy,148,64,14,12,238,1,High
13:45:00,Friday,J4,City,Sunny,51,22,5,5,83,0,Medium
11:30:00,Sunday,J1,City,Rainy,63,33,10,8,114,0,Medium
07:30:00,Tuesday,J3,City,Rainy,124,72,10,10,216,0,High
06:15:00,Thursday,J3,Residential,Rainy,73,39,6,5,123,1,Medium
14:00:00,Sunday,J3,Residential,Rainy,41,23,1,3,68,0,Low
23:15:00,Monday,J2,Residential,Cloudy,19,9,3,0,31,0,Low
06:15:00,Friday,J3,Highway,Sunny,13,12,1,2,28,0,Low
10:00:00,Friday,J4,City,Sunny,155,71,15,18,259,1,High
14:30:00,Friday,J1,City,Sunny,84,41,6,8,139,1,Medium
01:00:00,Friday,J2,Highway,Cloudy,1,9,0,5,15,0,Low
16:15:00,Saturday,J1,City,Sunny,92,50,9,9,160,1,High
21:45:00,Wednesday,J3,Residential,Rainy,28,22,4,0,54,0,Low
10:30:00,Tuesday,J3,Highway,Cloudy,80,37,10,7,134,0,Medium
04:45:00,Wednesday,J3,Highway,Cloudy,18,15,4,2,39,0,Low
20:45:00,Wednesday,J3,Residential,Cloudy,99,30,8,5,142,0,Medium
01:00:00,Saturday,J4,Residential,Cloudy,11,12,0,2,25,0,Low
18:00:00,Saturday,J3,City,Sunny,103,53,13,9,178,0,High
02:15:00,Friday,J3,City,Sunny,82,46,12,6,146,1,Medium
10:45:00,Thursday,J1,Residential,Cloudy,91,35,8,8,142,0,Medium
14:45:00,Saturday,J4,City,Cloudy,93,41,10,5,149,1,Medium
09:30:00,Sunday,J3,City,Cloudy,148,83,17,13,261,1,High
08:00:00,Wednesday,J1,Residential,Sunny,71,36,7,10,124,0,Medium
05:45:00,Thursday,J4,City,Rainy,61,41,6,11,119,0,Medium
23:30:00,Wednesday,J1,Highway,Rainy,52,16,5,2,75,0,Low
10:15:00,Tuesday,J2,Residential,Sunny,134,65,16,15,230,1,High
01:30:00,Friday,J4,Residential,Cloudy,53,31,4,8,96,1,Medium
04:15:00,Saturday,J4,Highway,Cloudy,26,0,5,5,36,0,Low
05:00:00,Sunday,J1,City,Cloudy,94,43,9,8,154,1,High
08:15:00,Monday,J4,Highway,Cloudy,73,30,5,7,115,0,Medium
20:15:00,Tuesday,J3,City,Cloudy,128,59,13,14,214,0,High
21:30:00,Wednesday,J2,Residential,Rainy,75,49,5,7,136,1,Medium
02:45:00,Wednesday,J4,City,Sunny,64,23,9,4,100,0,Medium
12:00:00,Monday,J4,Residential,Cloudy,54,29,6,7,96,1,Medium
20:00:00,Tuesday,J2,Residential,Sunny,72,45,9,9,135,0,Medium
04:00:00,Sunday,J3,Residential,Cloudy,71,38,8,4,121,1,Medium
01:00:00,Monday,J3,Highway,Rainy,86,46,6,5,143,1,Medium
09:15:00,Wednesday,J4,Residential,Rainy,150,72,15,11,248,1,High
10:45:00,Friday,J2,City,Sunny,123,55,11,10,199,0,High
10:45:00,Thursday,J2,Highway,Sunny,88,37,5,10,140,0,Medium
13:45:00,Friday,J4,Highway,Cloudy,56,24,3,4,87,1,Medium
15:45:00,Friday,J3,Highway,Rainy,61,25,5,2,93,0,Medium
16:00:00,Wednesday,J1,Highway,Rainy,66,35,4,8,113,1,Medium
18:30:00,Thursday,J3,Highway,Rainy,138,62,12,13,225,1,High
09:45:00,Tuesday,J4,Highway,Rainy,104,43,9,11,167,0,High
17:00:00,Sunday,J1,Residential,Sunny,122,60,14,11,207,1,High
16:30:00,Monday,J1,City,Cloudy,34,19,2,4,59,0,Low
01:00:00,Wednesday,J3,Residential,Cloudy,30,9,1,3,43,0,Low
17:00:00,Tuesday,J1,Highway,Cloudy,51,33,7,9,100,0,Medium
21:15:00,Saturday,J4,City,Cloudy,97,50,8,6,161,1,High
05:30:00,Friday,J4,Residential,Sunny,13,9,1,0,23,0,Low
12:30:00,Tuesday,J1,Residential,Rainy,87,37,5,10,139,1,Medium
01:45:00,Sunday,J1,City,Cloudy,42,30,6,6,84,0,Medium
02:00:00,Monday,J2,Highway,Rainy,24,21,4,1,50,0,Low
22:00:00,Tuesday,J2,Residential,Cloudy,60,40,1,5,106,1,Medium
00:30:00,Wednesday,J3,City,Rainy,106,50,15,11,182,1,High
06:45:00,Monday,J2,City,Rainy,131,49,11,14,205,1,High
00:00:00,Saturday,J1,City,Rainy,89,25,5,4,123,0,Medium
15:45:00,Thursday,J1,Residential,Rainy,90,44,10,6,150,1,High
04:00:00,Sunday,J2,Highway,Rainy,83,46,10,7,146,1,Medium
04:45:00,Saturday,J2,City,Rainy,72,40,6,6,124,0,Medium
03:30:00,Saturday,J1,City,Rainy,122,53,13,10,198,1,High
18:45:00,Thursday,J2,Highway,Rainy,146,70,13,15,244,1,High
07:30:00,Saturday,J4,Highway,Rainy,122,71,14,16,223,1,High
02:00:00,Friday,J1,City,Sunny,36,24,4,2,66,0,Low
21:15:00,Tuesday,J1,Residential,Sunny,34,8,2,1,45,0,Low
20:15:00,Tuesday,J2,Residential,Sunny,128,58,10,9,205,1,High
19:00:00,Wednesday,J1,Highway,Rainy,93,57,9,13,172,0,High
23:45:00,Tuesday,J4,Residential,Rainy,45,21,1,1,68,0,Low
01:15:00,Thursday,J1,Residential,Sunny,54,35,3,5,97,1,Medium
11:45:00,Thursday,J4,Residential,Sunny,24,5,0,2,31,0,Low
00:30:00,Wednesday,J3,Highway,Cloudy,62,28,6,1,97,1,Medium
18:00:00,Wednesday,J4,City,Sunny,106,55,13,16,190,0,High
01:30:00,Friday,J4,City,Cloudy,82,46,8,9,145,1,Medium
00:30:00,Monday,J1,Highway,Sunny,53,24,4,6,87,1,Medium
00:00:00,Friday,J1,City,Sunny,87,50,8,11,156,1,High
12:45:00,Monday,J3,Highway,Sunny,0,7,2,6,15,0,Low
17:00:00,Saturday,J1,Highway,Sunny,72,36,2,8,118,0,Medium
03:30:00,Tuesday,J3,City,Sunny,44,28,6,6,84,0,Medium
17:45:00,Monday,J3,City,Rainy,141,62,10,14,227,0,High
14:00:00,Tuesday,J4,Residential,Rainy,55,19,6,2,82,0,Medium
22:45:00,Sunday,J2,Residential,Cloudy,19,0,2,3,24,0,Low
10:30:00,Thursday,J4,Residential,Sunny,125,55,14,14,208,1,High
08:30:00,Friday,J3,Highway,Rainy,144,70,12,15,241,1,High
05:00:00,Friday,J1,City,Sunny,50,21,4,7,82,0,Medium
11:45:00,Friday,J4,Residential,Cloudy,28,8,3,2,41,0,Low
19:15:00,Saturday,J4,Highway,Sunny,115,54,12,7,188,1,High
05:45:00,Tuesday,J4,Highway,Rainy,78,40,8,7,133,1,Medium
14:00:00,Friday,J3,Highway,Sunny,56,32,5,1,94,1,Medium
08:15:00,Tuesday,J4,Highway,Cloudy,78,41,7,8,134,0,Medium
10:30:00,Friday,J2,City,Sunny,104,56,9,8,177,0,High
09:45:00,Wednesday,J1,Highway,Cloudy,81,39,8,7,135,0,Medium
04:00:00,Friday,J4,Residential,Rainy,77,38,9,5,129,1,Medium
10:00:00,Thursday,J1,Highway,Sunny,109,60,10,9,188,1,High
18:15:00,Monday,J3,Residential,Rainy,98,54,13,8,173,0,High
08:30:00,Sunday,J2,Highway,Sunny,84,36,6,10,136,0,Medium
12:30:00,Thursday,J2,Highway,Sunny,70,27,4,5,106,1,Medium
09:45:00,Saturday,J3,Highway,Sunny,67,32,8,6,113,0,Medium
02:00:00,Monday,J2,Residential,Sunny,36,15,0,1,52,0,Low
16:00:00,Thursday,J3,Highway,Rainy,91,41,5,6,143,1,Medium
00:15:00,Monday,J1,City,Sunny,89,45,9,9,152,1,High
12:45:00,Saturday,J2,Residential,Sunny,2,0,2,1,5,0,Low
09:15:00,Friday,J2,Residential,Sunny,112,57,11,10,190,1,High
20:15:00,Tuesday,J3,Residential,Rainy,119,53,8,7,187,0,High
12:15:00,Tuesday,J2,Residential,Rainy,60,41,8,8,117,1,Medium
01:15:00,Wednesday,J1,Residential,Cloudy,72,24,3,4,103,1,Medium
08:00:00,Sunday,J1,Highway,Rainy,99,52,10,8,169,0,High
16:45:00,Friday,J2,Residential,Sunny,59,35,4,7,105,1,Medium
23:45:00,Thursday,J1,City,Sunny,39,28,2,10,79,0,Low
12:45:00,Monday,J3,Highway,Cloudy,21,3,2,0,26,0,Low
08:00:00,Tuesday,J4,City,Cloudy,125,51,9,9,194,0,High
23:45:00,Friday,J1,Highway,Cloudy,13,0,1,3,17,0,Low
06:15:00,Wednesday,J2,Residential,Rainy,84,39,8,7,138,1,Medium
01:00:00,Thursday,J3,Highway,Rainy,79,40,11,9,139,1,Medium
03:45:00,Sunday,J1,Residential,Rainy,30,18,3,4,55,0,Low
08:15:00,Friday,J2,Residential,Rainy,94,49,10,10,163,0,High
15:00:00,Sunday,J3,City,Rainy,86,35,7,8,136,0,Medium
05:30:00,Sunday,J3,Residential,Sunny,57,19,7,7,90,1,Medium
13:00:00,Wednesday,J4,Highway,Rainy,50,18,4,5,77,0,Low
05:15:00,Monday,J2,Residential,Cloudy,55,21,4,5,85,1,Medium
19:15:00,Wednesday,J3,Residential,Cloudy,69,38,8,8,123,0,Medium
14:30:00,Thursday,J4,Residential,Sunny,60,31,3,2,96,1,Medium
04:00:00,Wednesday,J1,City,Sunny,88,40,8,7,143,1,Medium
02:15:00,Saturday,J4,Residential,Sunny,57,26,8,5,96,1,Medium
15:15:00,Wednesday,J1,City,Cloudy,40,21,1,5,67,0,Low
21:45:00,Wednesday,J3,Highway,Rainy,78,37,9,9,133,1,Medium
12:00:00,Saturday,J4,Residential,Rainy,76,39,6,3,124,1,Medium
08:00:00,Tuesday,J2,Residential,Cloudy,121,55,13,10,199,1,High
15:45:00,Wednesday,J2,Residential,Rainy,33,27,5,3,68,0,Low
01:45:00,Saturday,J2,Residential,Rainy,39,16,4,1,60,0,Low
01:00:00,Thursday,J3,Residential,Cloudy,22,15,3,0,40,0,Low
05:30:00,Thursday,J4,Highway,Sunny,27,4,2,0,33,0,Low
10:30:00,Monday,J4,City,Cloudy,169,77,12,12,270,1,High
09:00:00,Monday,J2,Highway,Rainy,109,57,8,10,184,0,High
22:30:00,Sunday,J3,Highway,Cloudy,46,36,6,5,93,1,Medium
22:30:00,Thursday,J4,City,Cloudy,41,27,8,4,80,0,Medium
03:15:00,Thursday,J4,Highway,Sunny,30,1,0,2,33,0,Low
19:45:00,Sunday,J4,Highway,Rainy,128,74,12,9,223,1,High
19:15:00,Sunday,J3,Residential,Cloudy,83,37,7,12,139,0,Medium
11:15:00,Saturday,J1,City,Sunny,89,42,9,8,148,1,Medium
09:30:00,Thursday,J1,Residential,Cloudy,82,42,8,5,137,0,Medium
19:15:00,Thursday,J2,City,Rainy,178,77,13,22,290,1,High
07:00:00,Friday,J2,City,Sunny,141,78,15,12,246,1,High
02:15:00,Monday,J2,Residential,Cloudy,22,19,3,4,48,0,Low
16:30:00,Tuesday,J1,Highway,Cloudy,28,14,2,4,48,0,Low
12:45:00,Wednesday,J2,Highway,Rainy,37,21,3,4,65,0,Low
10:30:00,Wednesday,J4,City,Cloudy,119,63,11,15,208,0,High
15:30:00,Monday,J1,City,Rainy,66,33,5,7,111,0,Medium
04:30:00,Tuesday,J1,Residential,Cloudy,72,26,4,5,107,1,Medium
22:00:00,Sunday,J1,Residential,Sunny,62,41,7,6,116,1,Medium
13:45:00,Friday,J4,Highway,Sunny,58,32,12,8,110,1,Medium
04:30:00,Monday,J3,Residential,Sunny,14,10,1,2,27,0,Low
02:00:00,Saturday,J1,Highway,Sunny,28,7,5,0,40,0,Low
10:15:00,Tuesday,J1,City,Sunny,151,68,14,14,247,1,High
09:30:00,Monday,J3,Highway,Sunny,60,38,8,10,116,0,Medium
21:15:00,Monday,J2,Highway,Sunny,24,17,0,4,45,0,Low
14:30:00,Sunday,J1,Residential,Rainy,87,42,5,8,142,1,Medium
06:00:00,Tuesday,J3,Residential,Sunny,20,15,0,4,39,0,Low
17:15:00,Friday,J4,Residential,Cloudy,57,43,7,5,112,0,Medium
21:30:00,Sunday,J4,Residential,Cloudy,18,14,0,3,35,0,Low
06:15:00,Tuesday,J2,Highway,Cloudy,21,7,0,0,28,0,Low
01:30:00,Saturday,J4,City,Cloudy,75,43,9,11,138,1,Medium
19:45:00,Saturday,J3,Residential,Sunny,78,36,10,7,131,0,Medium
00:30:00,Friday,J3,City,Cloudy,62,26,4,7,99,0,Medium
05:00:00,Wednesday,J2,City,Sunny,65,26,8,1,100,0,Medium
17:00:00,Monday,J4,Highway,Cloudy,81,39,5,10,135,0,Medium
05:45:00,Thursday,J2,City,Rainy,96,49,12,11,168,1,High
22:30:00,Saturday,J3,Highway,Rainy,66,50,9,6,131,1,Medium
13:30:00,Thursday,J2,City,Rainy,105,60,11,15,191,1,High
20:15:00,Saturday,J2,Highway,Rainy,89,44,7,10,150,0,High
23:45:00,Sunday,J2,Highway,Sunny,59,33,5,8,105,1,Medium
19:15:00,Monday,J3,City,Rainy,153,65,11,13,242,0,High
06:00:00,Wednesday,J3,Residential,Rainy,28,21,7,2,58,0,Low
12:15:00,Monday,J2,Residential,Sunny,17,10,0,1,28,0,Low
21:15:00,Tuesday,J2,Residential,Sunny,22,13,0,2,37,0,Low
11:45:00,Tuesday,J3,City,Sunny,44,30,2,6,82,0,Medium
19:00:00,Friday,J2,City,Cloudy,103,59,9,8,179,0,High
13:15:00,Sunday,J2,City,Sunny,45,26,5,5,81,0,Medium
11:15:00,Wednesday,J3,Highway,Cloudy,69,23,3,6,101,1,Medium
02:30:00,Thursday,J1,Highway,Rainy,73,40,6,7,126,1,Medium
14:45:00,Tuesday,J2,City,Sunny,71,35,7,6,119,1,Medium
13:45:00,Friday,J3,City,Cloudy,66,31,6,5,108,0,Medium
22:15:00,Wednesday,J1,Residential,Cloudy,33,3,0,0,36,0,Low
06:00:00,Thursday,J2,Highway,Rainy,79,43,10,8,140,1,Medium
07:30:00,Friday,J2,Highway,Rainy,85,50,11,8,154,0,High
08:30:00,Thursday,J4,City,Cloudy,111,54,10,6,181,0,High
16:30:00,Monday,J1,City,Sunny,83,35,8,8,134,1,Medium
09:00:00,Tuesday,J1,Highway,Cloudy,121,53,12,13,199,1,High
06:00:00,Sunday,J4,Residential,Cloudy,21,17,0,5,43,0,Low
18:45:00,Wednesday,J2,Residential,Cloudy,75,37,7,5,124,0,Medium
10:00:00,Saturday,J3,Residential,Rainy,153,73,11,16,253,1,High
17:45:00,Friday,J2,City,Rainy,121,67,12,13,213,0,High
21:30:00,Friday,J2,City,Sunny,68,23,6,6,103,0,Medium
11:00:00,Thursday,J3,City,Rainy,98,53,11,11,173,1,High
20:15:00,Saturday,J2,City,Rainy,140,70,11,12,233,0,High
05:00:00,Wednesday,J3,City,Cloudy,51,26,3,4,84,0,Medium
01:00:00,Tuesday,J4,Residential,Cloudy,56,33,0,7,96,1,Medium
20:45:00,Sunday,J4,Highway,Rainy,94,55,9,5,163,0,High
04:15:00,Wednesday,J1,Residential,Sunny,0,2,0,3,5,0,Low
18:00:00,Wednesday,J4,City,Rainy,148,88,18,12,266,1,High
04:45:00,Sunday,J4,City,Cloudy,84,42,8,9,143,1,Medium
10:15:00,Wednesday,J1,Highway,Rainy,70,48,10,15,143,0,Medium
08:00:00,Tuesday,J4,Highway,Cloudy,146,60,12,10,228,1,High
16:45:00,Monday,J2,City,Cloudy,99,41,8,9,157,1,High
04:45:00,Friday,J2,Highway,Rainy,87,44,9,12,152,1,High
09:00:00,Wednesday,J4,City,Rainy,178,72,15,21,286,1,High
23:00:00,Monday,J2,Residential,Sunny,54,25,7,7,93,1,Medium
21:30:00,Monday,J1,City,Rainy,110,61,11,6,188,1,High
02:30:00,Tuesday,J3,Highway,Cloudy,64,29,4,7,104,1,Medium
19:45:00,Thursday,J3,Highway,Sunny,109,59,14,10,192,1,High
07:45:00,Thursday,J3,City,Sunny,149,76,13,13,251,1,High
19:15:00,Saturday,J1,Highway,Sunny,95,48,11,8,162,0,High
11:00:00,Sunday,J3,Residential,Rainy,50,21,3,2,76,0,Low
03:30:00,Monday,J1,Residential,Sunny,67,20,6,6,99,1,Medium
08:30:00,Monday,J2,City,Sunny,107,58,11,10,186,0,High
09:00:00,Thursday,J3,City,Rainy,172,79,21,15,287,1,High
06:15:00,Wednesday,J2,Residential,Sunny,81,32,7,6,126,1,Medium
22:30:00,Tuesday,J1,Residential,Rainy,55,30,3,4,92,0,Medium
12:15:00,Wednesday,J2,Highway,Cloudy,20,6,0,1,27,0,Low
19:15:00,Sunday,J4,City,Sunny,121,52,12,9,194,0,High
08:00:00,Sunday,J1,Residential,Cloudy,75,33,11,8,127,0,Medium
01:30:00,Thursday,J2,Highway,Sunny,56,43,6,5,110,1,Medium
18:00:00,Saturday,J4,Residential,Sunny,131,55,11,11,208,1,High
13:00:00,Wednesday,J2,City,Sunny,101,43,12,6,162,1,High
08:30:00,Monday,J2,Residential,Cloudy,102,67,12,12,193,1,High
08:15:00,Sunday,J3,Highway,Rainy,146,78,12,17,253,1,High
07:15:00,Sunday,J2,City,Sunny,143,81,15,14,253,1,High
02:15:00,Wednesday,J3,City,Cloudy,53,15,3,4,75,0,Low
17:00:00,Monday,J3,Residential,Sunny,77,44,9,8,138,0,Medium
02:45:00,Sunday,J1,Residential,Rainy,80,39,10,9,138,1,Medium
01:45:00,Friday,J4,Residential,Rainy,83,37,6,9,135,1,Medium
13:00:00,Sunday,J2,Residential,Rainy,51,22,3,4,80,0,Medium
19:45:00,Saturday,J3,Highway,Rainy,105,47,6,11,169,0,High
08:00:00,Monday,J2,City,Sunny,148,75,13,15,251,1,High
14:15:00,Friday,J2,Residential,Sunny,74,25,9,7,115,1,Medium
05:45:00,Friday,J3,City,Sunny,42,23,6,5,76,0,Low
03:30:00,Thursday,J1,City,Sunny,81,40,8,8,137,1,Medium
05:00:00,Saturday,J3,City,Cloudy,79,40,9,9,137,1,Medium
11:45:00,Sunday,J2,Highway,Rainy,46,13,4,3,66,0,Low
07:00:00,Thursday,J1,Highway,Sunny,83,35,3,6,127,0,Medium
03:45:00,Tuesday,J1,Highway,Sunny,28,8,1,5,42,0,Low
13:30:00,Monday,J1,Residential,Rainy,44,16,5,3,68,0,Low
18:00:00,Sunday,J4,Residential,Rainy,142,66,17,14,239,1,High
23:45:00,Friday,J1,City,Sunny,74,38,10,8,130,1,Medium
06:00:00,Thursday,J1,Residential,Sunny,49,39,7,6,101,1,Medium
16:30:00,Wednesday,J1,Residential,Sunny,19,9,2,0,30,0,Low
06:30:00,Wednesday,J1,Residential,Cloudy,14,8,3,0,25,0,Low
20:30:00,Thursday,J2,Highway,Sunny,114,57,9,10,190,1,High
11:30:00,Wednesday,J3,City,Sunny,52,25,3,8,88,0,Medium
01:30:00,Thursday,J2,City,Rainy,61,34,8,10,113,0,Medium
20:00:00,Thursday,J4,Residential,Rainy,91,47,9,7,154,0,High
14:45:00,Tuesday,J1,Residential,Cloudy,45,24,5,4,78,1,Low
02:15:00,Monday,J2,Highway,Cloudy,61,27,6,6,100,1,Medium
09:15:00,Thursday,J4,Highway,Sunny,125,56,13,8,202,1,High
03:00:00,Wednesday,J1,City,Rainy,102,68,10,12,192,1,High
07:45:00,Friday,J3,Residential,Cloudy,127,62,11,15,215,1,High
23:00:00,Thursday,J3,City,Rainy,102,52,11,12,177,1,High
09:30:00,Friday,J1,City,Rainy,166,89,18,15,288,1,High
02:00:00,Saturday,J3,Highway,Sunny,19,5,6,1,31,0,Low
13:15:00,Wednesday,J4,City,Rainy,73,38,8,6,125,0,Medium
13:15:00,Sunday,J2,Highway,Sunny,72,38,5,8,123,1,Medium
03:15:00,Thursday,J2,Highway,Rainy,45,17,6,4,72,0,Low
23:15:00,Friday,J1,Residential,Rainy,84,39,8,10,141,1,Medium
23:15:00,Saturday,J1,City,Rainy,90,62,11,12,175,1,High
10:00:00,Saturday,J1,Highway,Sunny,143,63,14,9,229,1,High
16:45:00,Thursday,J4,City,Cloudy,87,37,8,11,143,1,Medium
23:15:00,Friday,J2,City,Rainy,71,37,9,7,124,0,Medium
22:15:00,Friday,J1,Residential,Rainy,45,27,0,3,75,0,Low
02:30:00,Monday,J3,City,Cloudy,46,24,6,5,81,0,Medium
10:15:00,Thursday,J3,City,Cloudy,129,48,9,11,197,0,High
02:15:00,Thursday,J4,Residential,Sunny,3,14,2,0,19,0,Low
01:45:00,Wednesday,J2,Highway,Rainy,82,34,4,6,126,1,Medium
19:45:00,Friday,J3,Residential,Sunny,119,63,9,12,203,1,High
04:45:00,Wednesday,J2,Highway,Sunny,13,10,5,3,31,0,Low
19:00:00,Sunday,J2,Highway,Rainy,146,79,13,14,252,1,High
03:45:00,Thursday,J3,City,Cloudy,76,51,5,9,141,1,Medium
00:30:00,Monday,J3,Highway,Cloudy,0,12,2,2,16,0,Low
04:15:00,Tuesday,J4,Residential,Rainy,63,37,5,5,110,1,Medium
23:45:00,Sunday,J4,Highway,Cloudy,68,31,8,6,113,1,Medium
17:45:00,Tuesday,J3,Highway,Cloudy,137,51,10,11,209,1,High
01:45:00,Tuesday,J2,City,Rainy,68,33,4,7,112,0,Medium
00:15:00,Saturday,J1,Highway,Rainy,40,18,4,3,65,0,Low
05:30:00,Wednesday,J4,Residential,Cloudy,42,34,6,8,90,1,Medium
10:45:00,Friday,J3,Residential,Sunny,87,41,5,5,138,0,Medium
18:00:00,Tuesday,J4,Residential,Rainy,144,79,16,10,249,1,High
15:30:00,Sunday,J2,Highway,Cloudy,21,4,0,1,26,0,Low
10:00:00,Tuesday,J4,City,Sunny,104,50,13,11,178,0,High
20:15:00,Tuesday,J3,Highway,Sunny,110,52,11,8,181,1,High
14:45:00,Saturday,J1,Residential,Sunny,15,12,4,3,34,0,Low
23:45:00,Wednesday,J2,Residential,Sunny,11,6,0,2,19,0,Low
15:30:00,Saturday,J2,City,Cloudy,85,43,5,6,139,1,Medium
00:15:00,Thursday,J3,Residential,Sunny,76,26,7,5,114,1,Medium
22:00:00,Sunday,J1,Residential,Sunny,12,0,5,2,19,0,Low
13:45:00,Sunday,J3,City,Sunny,85,47,10,9,151,1,High
06:00:00,Sunday,J2,Highway,Sunny,23,14,3,2,42,0,Low
20:15:00,Sunday,J3,Residential,Sunny,128,58,11,9,206,1,High
07:30:00,Thursday,J1,Highway,Rainy,144,67,14,17,242,1,High
13:15:00,Friday,J1,Highway,Rainy,91,41,10,6,148,1,Medium
12:30:00,Sunday,J3,Highway,Cloudy,9,12,2,3,26,0,Low
22:15:00,Monday,J3,Residential,Rainy,73,40,5,8,126,1,Medium
09:15:00,Thursday,J4,City,Cloudy,154,82,15,13,264,1,High
09:00:00,Monday,J2,Residential,Sunny,67,44,13,6,130,0,Medium
23:30:00,Tuesday,J1,Highway,Rainy,32,24,0,5,61,0,Low
02:15:00,Tuesday,J4,City,Sunny,100,39,5,10,154,1,High
12:45:00,Wednesday,J4,Residential,Rainy,77,47,5,7,136,1,Medium
04:45:00,Monday,J3,Residential,Sunny,19,9,4,2,34,0,Low
10:00:00,Saturday,J2,Highway,Rainy,145,61,16,15,237,1,High
03:45:00,Wednesday,J4,Highway,Cloudy,15,5,0,4,24,0,Low
22:15:00,Saturday,J1,Highway,Rainy,71,42,7,5,125,1,Medium
07:30:00,Tuesday,J2,Highway,Rainy,136,68,12,11,227,1,High
12:00:00,Sunday,J1,City,Cloudy,53,24,4,5,86,0,Medium
00:30:00,Wednesday,J1,Residential,Cloudy,18,16,1,4,39,0,Low
13:30:00,Wednesday,J1,City,Cloudy,41,28,5,5,79,0,Low
04:15:00,Wednesday,J1,Highway,Rainy,48,22,4,0,74,0,Low
20:45:00,Sunday,J1,City,Rainy,149,60,13,12,234,0,High
05:15:00,Monday,J2,Residential,Rainy,69,37,10,4,120,1,Medium
21:30:00,Monday,J2,Residential,Rainy,59,40,9,7,115,1,Medium
23:30:00,Friday,J2,City,Cloudy,48,25,5,4,82,0,Medium
21:45:00,Saturday,J4,Highway,Rainy,83,32,8,10,133,1,Medium
07:15:00,Wednesday,J1,Highway,Cloudy,96,45,9,7,157,0,High
06:45:00,Friday,J2,Residential,Cloudy,31,22,4,2,59,0,Low
11:30:00,Tuesday,J4,Highway,Rainy,77,41,9,9,136,1,Medium
01:45:00,Monday,J4,Residential,Rainy,44,16,4,2,66,0,Low
17:00:00,Tuesday,J3,Residential,Rainy,97,47,8,9,161,0,High
21:45:00,Saturday,J2,Highway,Cloudy,76,40,4,6,126,1,Medium
11:45:00,Wednesday,J3,Highway,Sunny,53,22,6,7,88,1,Medium
20:45:00,Sunday,J1,City,Rainy,186,84,16,15,301,1,High
13:30:00,Thursday,J1,City,Cloudy,93,44,5,8,150,1,High
16:15:00,Thursday,J4,City,Rainy,72,33,8,7,120,0,Medium
14:30:00,Monday,J4,Residential,Cloudy,59,34,3,5,101,1,Medium
18:00:00,Wednesday,J2,Highway,Cloudy,111,55,12,10,188,1,High
20:00:00,Wednesday,J1,Highway,Sunny,116,62,13,12,203,1,High
20:30:00,Tuesday,J1,Residential,Cloudy,89,34,6,11,140,0,Medium
15:45:00,Saturday,J4,City,Rainy,108,49,13,10,180,1,High
13:30:00,Sunday,J2,City,Rainy,64,33,6,9,112,0,Medium
23:00:00,Wednesday,J3,City,Rainy,69,30,4,7,110,0,Medium
21:30:00,Thursday,J4,Highway,Sunny,76,33,3,3,115,1,Medium
08:30:00,Thursday,J1,City,Cloudy,140,74,14,17,245,1,High
09:45:00,Wednesday,J3,City,Sunny,109,55,10,11,185,0,High
20:15:00,Saturday,J3,Residential,Cloudy,47,38,8,11,104,0,Medium
22:15:00,Monday,J1,Residential,Rainy,29,12,0,2,43,0,Low
05:45:00,Tuesday,J3,Residential,Sunny,60,33,4,9,106,1,Medium
11:00:00,Sunday,J4,Residential,Cloudy,62,29,7,6,104,1,Medium
16:00:00,Monday,J3,Highway,Cloudy,28,13,0,4,45,0,Low
13:30:00,Saturday,J4,City,Cloudy,99,43,10,10,162,1,High
16:30:00,Friday,J2,City,Cloudy,34,30,5,2,71,0,Low
21:45:00,Friday,J4,Residential,Rainy,72,48,4,6,130,1,Medium
14:00:00,Tuesday,J4,City,Sunny,90,40,10,7,147,1,Medium
20:30:00,Saturday,J2,City,Cloudy,112,60,11,12,195,0,High
21:00:00,Friday,J3,Highway,Cloudy,39,10,4,4,57,0,Low
13:00:00,Wednesday,J2,Highway,Rainy,88,48,10,7,153,1,High
18:15:00,Thursday,J4,Highway,Cloudy,105,59,15,9,188,1,High
23:45:00,Monday,J4,Residential,Rainy,38,28,3,2,71,0,Low
00:00:00,Sunday,J1,Highway,Rainy,74,41,6,7,128,1,Medium
04:45:00,Friday,J3,Residential,Rainy,84,36,8,9,137,1,Medium
14:00:00,Thursday,J4,City,Sunny,87,50,10,9,156,1,High
09:30:00,Saturday,J4,Highway,Cloudy,128,59,14,12,213,1,High
02:45:00,Sunday,J3,City,Sunny,46,28,7,5,86,0,Medium
12:30:00,Saturday,J4,Highway,Sunny,24,9,7,1,41,0,Low
04:45:00,Tuesday,J3,Highway,Sunny,60,27,7,6,100,1,Medium
01:00:00,Tuesday,J4,City,Cloudy,44,27,6,8,85,0,Medium
07:00:00,Saturday,J1,City,Cloudy,144,69,15,16,244,1,High
15:45:00,Friday,J1,Highway,Cloudy,34,13,3,0,50,0,Low
09:30:00,Sunday,J3,Residential,Sunny,83,37,6,7,133,0,Medium
20:00:00,Sunday,J4,Highway,Cloudy,126,62,10,11,209,1,High
06:45:00,Saturday,J2,Residential,Sunny,67,22,8,6,103,1,Medium
01:30:00,Friday,J2,Highway,Rainy,34,19,6,1,60,0,Low
